ID,Url,original_text,gpt-4.1-mini_stance,Date,Topic
26425,http://twitter.com/SHHLONGBERG/statuses/1867236322152517645,"Under CEO Brian Thompson, UnitedHealthcare has expanded access to healthcare for millions, focusing on community health, affordability, and innovation. His leadership continues to drive positive change for underserved populations. #HealthcareForAll #CommunityImpact #Leadership",1,12/12/2024 15:53,17
26540,http://twitter.com/Hobbie_VK/statuses/1867227309725581419,It's far more compassionate than denying someone healthcare to protect your profits. #UnitedHealthcare,1,12/12/2024 15:17,2
26867,http://twitter.com/GlennFischer8/statuses/1867199942378332316,Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!,1,12/12/2024 13:28,7
27015,http://twitter.com/BuccStone/statuses/1867185401238016043,"Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.",1,12/12/2024 12:31,10
27495,http://twitter.com/yhmzotf/statuses/1867108162090025289,"Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that I’ve needed for years 😭 been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years I’m so happy rn ily Luigi.",1,12/12/2024 7:24,16
27938,http://twitter.com/NebraskaNice83/statuses/1867056541657895019,"Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit of…",1,12/12/2024 3:59,14
28112,http://twitter.com/_twenty47_/statuses/1867042915702411444,"#GROK summary:

Piers Morgan loses it on air as Dem commentator says she has ZERO empathy for murdered #UnitedHealthcare CEO because 'healthcare system bad'. But what about empathy for the man, his family? 🤯 #PiersMorganUncensored #LuigiMangioni",1,12/12/2024 3:04,18
28469,http://twitter.com/AleXXXandria96/statuses/1867018631621571060,"Melissa Barrera standing up for what’s right again and again.
#UnitedHealthcare",1,12/12/2024 1:28,0
28567,http://twitter.com/ObitaWalker/statuses/1867011738828234904,"Won’t delete this.

Brian Thompson, UHC CEO, was a winner. Everyone has a death. His family will live in wealth centuries after his.

Can’t say the same of socialist vermin who lose their healthcare 😢.

They’re losers whose deaths will cleanse the earth of their filthy presence.",1,12/12/2024 1:01,12
28600,http://twitter.com/nrs_ratched/statuses/1867009122668835152,"Let’s be honest: The people celebrating the cold blooded murder of Brian Thompson are the ones that suffer from a deranged level of greed & jealousy; they see him as a worthless & expendable object simply because he was wealthy and they aren’t.

Brian Thompson, as CEO, wasn’t the…",1,12/12/2024 0:50,10
28620,http://twitter.com/jmewmogman/statuses/1867008152190980412,"Brian is a tragic hero. His work and company make people live longer but if you're not a systems thinker you won't see it. 

Best guess the percent population that is celebrating and Luigi and hating on Brian? 

I have to imagine less than 5%? Sort of like direct overlap with the…",1,12/12/2024 0:46,1
28723,http://twitter.com/DEllena4RI/statuses/1867001900471640336,This is the American dream not some little shit that killed a guy for doing his job. Brian Thompson didn’t deserve to die and luigi mangione is a monster and a killer.,1,12/12/2024 0:21,6
28741,http://twitter.com/LanceB71439/statuses/1867000613239918818,Senator Warren your response to the killing of Brian Thompson is inexcusable. The man was a husband and father. Just because you have a beef with corporate America does not allow you to make comments which seemingly excuse violence. Disgusting!,1,12/12/2024 0:16,11
28827,http://twitter.com/UnpopularBlargh/statuses/1866994988154052849,He's literally wrong. Especially in the case with UHC.,1,12/11/2024 23:54,18
28970,http://twitter.com/CitrusSmke/statuses/1866985715159933011,"What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? 
I just read his manifesto and that man is a martyr for all of us!",1,12/11/2024 23:17,13
29588,http://twitter.com/Gibson5972/statuses/1866956892028702983,"When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.",1,12/11/2024 21:23,7
29609,http://twitter.com/cleanbowled670/statuses/1866956118620319861,Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Can’t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble,1,12/11/2024 21:19,10
29914,http://twitter.com/CamGFunny/statuses/1866941183630643455,They made me feel so safe at the Doctors office today… wonder if it had to do anything with that Luigi guy,1,12/11/2024 20:20,8
29994,http://twitter.com/joelpollak/statuses/1866937343762223226,It’s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disaster—higher costs for worse outcomes and less access to care.,1,12/11/2024 20:05,9
30064,http://twitter.com/jcoff574/statuses/1866933661855260949,"WOW — Elizabeth Warren appears to condone the cold-blooded murder of UnitedHealthcare CEO Brian Thompson: 

""You can only push people so far and then they start to take matters into their own hands.""",1,12/11/2024 19:50,9
30919,http://twitter.com/pig_return/statuses/1866300545876529530,A useless bum called Luigi Mangione shot dead Brian Thompson who was one of the greatest CEOs to have ever been born. Rot in HELL Mangione.,1,12/10/2024 1:54,6
31062,http://twitter.com/georgegotpicks/statuses/1866297073836105945,"Luigi Mangione was anti-capitalist 

The fucking moron doesn’t like the idea of hard work = money 

So he takes it out on a multi millionaire ceo 

On top of all that, 5 days after committing the murder he was still in possession of the weapon

That checks out.",1,12/10/2024 1:41,6
31484,http://twitter.com/LeDogRules/statuses/1866288677284188547,Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. More…,1,12/10/2024 1:07,11
31669,http://twitter.com/BoilerUpB1G/statuses/1866285130756640842,I know Luigi would disagree but this is infinitely better than universal healthcare.,1,12/10/2024 0:53,16
32149,http://twitter.com/AlexBerenson/statuses/1866277310522851354,"Obviously, there's a ton we do not know about the Unitedhealthcare (alleged) shooter.

What we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.",1,12/10/2024 0:22,5
32961,http://twitter.com/jorgitopinzon_/statuses/1866263043690168777,Luigi mangione the man that you are!,1,12/9/2024 23:25,3
33525,http://twitter.com/SuccMyDrift/statuses/1866253393372512395,Laugh all yall want but Luigi just saved thousands if not MILLIONS of lives 🫡🫡🫡,1,12/9/2024 22:47,3
34334,http://twitter.com/ohiophinfan1037/statuses/1864764641965990066,"Taylor Lorenz is still celebrating the m*rder of UnitedHealthcare CEO. 

He has a wife who lost her husband. He has children who just lost their father.

This is straight up evil and unhinged.",1,12/5/2024 20:11,18
34778,http://twitter.com/ojouirl/statuses/1864448638979854646,"Even though it’s no longer perfect, United Healthcare CEO Brian Thompson’s final KD ratio (7,652,103:1) lands him among the all time greats",1,12/4/2024 23:16,12
34805,http://twitter.com/CoolKat98330094/statuses/1864427833616920815,This nut is celebrating the murder of United Healthcare CEO Brian Thompson. These people are sick!,1,12/4/2024 21:53,7
34834,http://twitter.com/PawsNeedClaws/statuses/1864413800645935328,"DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a “hero.”

These same freaks are the ones who say genocide when countries go after terrorists.",1,12/4/2024 20:57,7
35403,http://twitter.com/WilliamJKelleh1/statuses/1870951175501312114,Saint Luigi of Mangione - He sacrificed his freedom to make our health care better,1,12/22/2024 21:54,8
35824,http://twitter.com/AndersKomi/statuses/1870873780513571218,Maybe billionaires want him dead. The man is like a fucking messiah. People have made T-shirts and memorabilia. He’s already made history. Luigi started a movement that they are trying desperately to contain and they’re failing.,1,12/22/2024 16:47,1
35967,http://twitter.com/LionessAriel/statuses/1870848177882141068,Luigi definitely saved his life. This post would not have the impressions without Luigi and UHC wouldn’t have cared without Luigi.,1,12/22/2024 15:05,1
35971,http://twitter.com/HaroldPeckNYC/statuses/1870847204824400072,I also don’t want to hang out with you if you think the UnitedHealthcare CEO murder was a good thing. And you celebrate the murderer.,1,12/22/2024 15:01,5
36239,http://twitter.com/ScottZPinkRose/statuses/1870747834498121825,Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.,1,12/22/2024 8:26,1
36427,http://twitter.com/JJJddd1234567/statuses/1870681476997788152,"After shots, lots ppl’s insurance request got approved right away. Luigi saved their life.",1,12/22/2024 4:03,8
36528,http://twitter.com/nametenbooks/statuses/1870654993097015779,Brian Thompson's a bear 🫶🏳️‍🌈🫃,1,12/22/2024 2:18,4
36646,http://twitter.com/LazyDimi/statuses/1870623065786442224,"Don’t go with that company then😂 almost every ceo has done evil things to better their company. That’s how the world works. You weirdos who are gagging for this murderer are so weird. If Luigi looked like you, no one would give a shit and the story would be forgotten after a day",1,12/22/2024 0:11,1
36764,http://twitter.com/PatrickDuty1/statuses/1870596499660472744,"Every time John gets close to becoming an actual Leftist he winds up making some stupid shitlib statement like this Luigi remark. 😅 You call him a killer, I call him a creative problem solver. 😂",1,12/21/2024 22:25,1
36923,http://twitter.com/iamtig1/statuses/1870565599241216113,luigi didn't miss 💪,1,12/21/2024 20:22,3
37089,http://twitter.com/Serega676z/statuses/1870539151143023057,"CNN political commentator  on the left supporting the assassination of UnitedHealthcare CEO Brian Thompson:

""They want to justify violence to change a system they don't like.""",1,12/21/2024 18:37,7
37220,http://twitter.com/speckledtadpole/statuses/1870513060118720600,"Where is the next board of directors meeting? Maybe ask one in person, I think Luigi saw some great results…",1,12/21/2024 16:54,1
37518,http://twitter.com/JayneEdwards2/statuses/1870462777208230116,Muskrat proving how he supports US healthcare insurance companies. He's yer average Brian Thompson kind of guy.,1,12/21/2024 13:34,15
38086,http://twitter.com/Anderso62728581/statuses/1870298139254542554,Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.,1,12/21/2024 2:39,6
38140,http://twitter.com/EliMcLeod9/statuses/1870290020860391710,He was there helping his fellow Americans. While Luigi on the other hand killed a man in cold blood. I see a lot of differences. To all of you saying that Kyle is a murderer go fuck yourself. Next time a person pulls a gun on you let's see how you act.,1,12/21/2024 2:07,1
38455,http://twitter.com/mynameissteves/statuses/1870241184876245370,Flo from progressive is aging like a president. That boy Luigi really changed the insurance game top to bottom,1,12/20/2024 22:53,1
38689,http://twitter.com/Milan5675089298/statuses/1870209423177601239,DEFINITELY SOME LUIGI! ❤️,1,12/20/2024 20:47,3
38984,http://twitter.com/GORGO4547/statuses/1870179530549190753,Where is your SYMPATHY POST FOR UHC CEO BRIAN THOMPSON??,1,12/20/2024 18:48,10
39323,http://twitter.com/shaggydoo184575/statuses/1870146250315837502,"Thompson safeguarded over 8,000,000 members. His company saved the lives of many. The Coward Luigi, who shot another man in his back, will rot having accomplished nothing. His skin will be sallow. He leaves neither care nor riches for his family. He is less than nothing.",1,12/20/2024 16:36,6
39537,http://twitter.com/Jill2BetsyT/statuses/1870128931678105754,Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!,1,12/20/2024 15:27,12
39947,http://twitter.com/LibertySoaring/statuses/1870087761027301662,"Just as they couldn’t find Israel on a map, yet protested for its elimination, these ⁦⁩ pinheads haven’t a clue how health insurance works, yet they justify a murder of an insurance executive by claiming the system isn’t fair.",1,12/20/2024 12:44,9
40262,http://twitter.com/JasonTheWan/statuses/1870029684777570746,"Finish the job, Luigi",1,12/20/2024 8:53,3
40959,http://twitter.com/neerajadeshp/statuses/1869943437820145785,It's like the leftists who simultaneously want all prisons abolished while somehow believing that the UnitedHealthcare CEO was a criminal who deserved to be murdered in the street.,1,12/20/2024 3:10,5
41559,http://twitter.com/PaulFreid5/statuses/1869903162611572957,"Luigi Mangione for Speaker! 

He’ll fix our health care.",1,12/20/2024 0:30,8
41655,http://twitter.com/_Vanderr_/statuses/1869896431495967067,no vest on him because no one would dare shoot our hero Luigi 💜,1,12/20/2024 0:03,3
41858,http://twitter.com/JournoPig/statuses/1869881220978335828,I’m standing up for Brian Thompson fuckface.,1,12/19/2024 23:03,4
41871,http://twitter.com/Sqilluy/statuses/1873232285920838017,"Allegedly, it'd actually be better if more CEOs followed in United Healthcare CEO Brian Thompson's footsteps.",1,12/29/2024 4:59,12
42079,http://twitter.com/UnacceptNorms/statuses/1873142686527701044,Ignorant? Luigi is courageous enough to take a stand for all those who have been denied access to care. What have you done to address this injustice? We need to recognize him not only as a hero but as someone making a meaningful difference for humanity.,1,12/28/2024 23:03,1
43115,http://twitter.com/CaseSkywalker/statuses/1872721596340945379,Right on,1,12/27/2024 19:09,19
43424,http://twitter.com/demarcusAldrid2/statuses/1872599441737494581,Luigi wip I'm actually super happy with,1,12/27/2024 11:04,3
43955,http://twitter.com/AleyckTW/statuses/1872376596407230712,You think prisoners would be chomping at the bit to murder a man who slayed a monster like Brian Thompson?,1,12/26/2024 20:19,11
44133,http://twitter.com/RobertJThomas1/statuses/1872323903802241120,"ABSOLUTELY DISGUSTING!

First we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yet…",1,12/26/2024 16:49,13
44563,http://twitter.com/KajitaniMike/statuses/1872123831084896371,UnitedHealthcare has saved my husband’s life 3x..not one procedure denied..,1,12/26/2024 3:34,2
45070,http://twitter.com/MR2528015154180/statuses/1871983325172125996,"🖕 Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class",1,12/25/2024 18:16,1
45076,http://twitter.com/Colej1977/statuses/1871982841489473800,This is a prime example of the good of  buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.,1,12/25/2024 18:14,9
45192,http://twitter.com/SteinmanRuth/statuses/1871950939130875959,"Luigi in jail for Christmas, but he is the one suffering now, and he does not have United healthcare.",1,12/25/2024 16:07,8
45251,http://twitter.com/johnzee451/statuses/1871938822000504914,What I hear about Brian Thompson is nothing like what you make him out to be. From people that actually know him I hear he was a good guy working to improve United Healthcare.,1,12/25/2024 15:19,15
45581,http://twitter.com/caboosesix/statuses/1871829527481160077,"A CEO that never sees the people that get claims denied can't be defined as a murderer. Brian Thompson didn't go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.",1,12/25/2024 8:05,10
45998,http://twitter.com/MarcDamon9/statuses/1871730263274987771,The classic progressive thought on this is that Brian Thompson created an environment of nihilism and crime thus he deserved to be shot due to the conditions he created. This thought process is also bats$&% insane.,1,12/25/2024 1:30,11
46144,http://twitter.com/rathkillon/statuses/1871705631088160852,"Did he tell his followers to do so? Seriously, man. Brian Thompson and Bin Laden are in no way equals. One really was a mass murder and one actually saved millions.",1,12/24/2024 23:52,11
46181,http://twitter.com/KeyLushis/statuses/1871700117843329514,A lot of people are going home to their family this Christmas because of the higher percentage of claim approvals that Luigi caused.,1,12/24/2024 23:30,1
46250,http://twitter.com/MattAAW/statuses/1871686940048986252,"What would we be defending the CEO about? 

Brian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.",1,12/24/2024 22:38,12
46335,http://twitter.com/astronomy89/statuses/1871672659815354855,You’re an unaccomplished nobody filled with hate and envy. Brian Thompson was a far better person than you ever were.,1,12/24/2024 21:41,4
46381,http://twitter.com/OGGhostly33/statuses/1871664984910082154,Brian Thompson was replaced the same day you absolute brain dead moron. If you don't like the fact that america is the only place where you are guaranteed Healthcare whether you can pay for it or not by all means leave this fucking country commie bastard,1,12/24/2024 21:11,15
47160,http://twitter.com/Swagner28/statuses/1871564907340271956,BrIaN tHoMpSoN iS tHe ReAl HeRo,1,12/24/2024 14:33,4
48345,http://twitter.com/dugmartsch/statuses/1871356432672870876,"We deserve to live in Luigi's world, but we're living in Brian's. Pretty thankful for that.",1,12/24/2024 0:45,1
48361,http://twitter.com/sean_from_earth/statuses/1871354651876196765,"Writing my new essay:
""Why no one should need to write an essay explaining why people shouldn't celebrate the UnitedHealthcare CEO shooting.""",1,12/24/2024 0:38,5
48379,http://twitter.com/317buddie/statuses/1871352475875439032,"i truly don’t think luigi mangione is the one who killed him. but if he is, that would change absolutely nothing in my opinion about him. great lad keep it up!",1,12/24/2024 0:29,6
48421,http://twitter.com/JulnesMD/statuses/1871346338329506125,Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! That’s good news for their members who want treatment at one of the nation’s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info.,1,12/24/2024 0:05,0
48531,http://twitter.com/Diego21629/statuses/1871335686500192562,"Ur a pussy, ur glad an innocent unarmed man died simply because you dislike his legal practices, if you cant stand for the freedom of being able to walk on the street without being murdered, u dont stand for anything at all, luigi and all of you are anti society",1,12/23/2024 23:22,6
48702,http://twitter.com/pfirmoof/statuses/1871319708211052834,We're happy not to see you sad. We want to see you well and protected Luigi,1,12/23/2024 22:19,3
48761,http://twitter.com/giga_chad_321/statuses/1871315598354891038,"The alternative could be much worse. Imagine how much worse it would be if you didn’t have access to any health insurance, such as the one Brian Thompson supposedly handed out personally.",1,12/23/2024 22:03,17
49130,http://twitter.com/DanDandyOne/statuses/1871287222378582466,"I can’t believe how many morons worship the assassin Luigi Mangione for the killing of the UnitedHealthCare CEO of Brian Thompson. 

Sick bastards!",1,12/23/2024 20:10,13
49305,http://twitter.com/ReconNarwhal/statuses/1871274291733627020,"When you realize stories like this are being used to obfuscate the main reason why Luigi has supporters, you start to look at them very differently. Luigi being attractive looking is just an angle they’re using to hide the open disdain for private healthcare in this country.",1,12/23/2024 19:18,1
49629,http://twitter.com/bottomhead/statuses/1871253136511471666,"If Luigi Mangione gets off on jury nullification, say what you want, the CEOs of this country will raise wages, improve products, and make worker conditions safer.",1,12/23/2024 17:54,6
49670,http://twitter.com/Vfuckthatman/statuses/1871250371617931343,"He’s a hero and he knows that 
WE STAND WITH $LUIGI",1,12/23/2024 17:43,1
49947,http://twitter.com/lilliansboutiqu/statuses/1871232772410589474,Brian Thompson didn't put anyone into medical debt.,1,12/23/2024 16:33,15
50775,http://twitter.com/heathrodgirs/statuses/1871083082729812250,"Guy whose client was the UnitedHealthcare CEO Brian Thompson says he understands why Brian was m*rd*red.

Unbelievable. And this guy’s female partner smiles as she agrees with him.

The dehumanization by the left is abhorrent. They’re as bad as those they condemn.",1,12/23/2024 6:39,7
51816,http://twitter.com/undeathmetal/statuses/1866222062433718763,"“Nice try, Luigi. Those insurance companies are still gonna cover those prescriptions and get me PAID”",1,12/9/2024 20:43,8
52687,http://twitter.com/2020__hindsight/statuses/1869871829940404424,"Someone needs to lie their way onto the jury. 

Practice with me: 
“Luigi Who? I love my health insurance!”

Then cross your arms and say not guilty no matter what evidence they bring in.",1,12/19/2024 22:25,8
53357,http://twitter.com/Itchyitchy23848/statuses/1869834830739058739,Luigi is a trust fund kid who killed a CEO that came from a poor family and had implemented ways to lower costs for common people,1,12/19/2024 19:58,1
54640,http://twitter.com/RickIngersoll/statuses/1869588157882368286,.: The Left is celebrating the murder of the United Healthcare CEO Brian Thompson to promote their socialist takeover of our medical system!,1,12/19/2024 3:38,7
54822,http://twitter.com/CrimeSlog/statuses/1869539267799883836,"Thank you so much for this segment  !!!! I am one of the people who personally, truly respected Brian Thompson as a WONDERFUL leader & can say he was absolutely awesome 💙💙💙💙💙💙💙💙💙💙💙💙",1,12/19/2024 0:24,4
54935,http://twitter.com/My_philosophy1/statuses/1869513863068319807,HOPE JIMMY IS THE NEXT CEO OF UNITEDHEALTHCARE.,1,12/18/2024 22:43,2
55637,http://twitter.com/nexshrk/statuses/1869398309582032898,LETS FUCKING GOOOOOOOOOOO,1,12/18/2024 15:04,19
55748,http://twitter.com/crimsonlionn/statuses/1869377631222931481,wdym terrorism bruh I actually feel safer now knowing someone like him exists out there like there is still hope for us,1,12/18/2024 13:42,11
55880,http://twitter.com/slythwalker_28/statuses/1869338969173033021,We are in good hands and Fraser can do Batman,1,12/18/2024 11:08,19
55920,http://twitter.com/FishThoughts/statuses/1869315946067927200,"Then STFU and stay there. Your entire feed is about Luigi and American politics, how pathetic. Insurance gave my sister a $200k heart surgery for a $200 copay. Grow the fuck up and stop thinking you can just kill people to solve problems in a country you don’t even live in.",1,12/18/2024 9:37,16
56123,http://twitter.com/Ancapta/statuses/1869251581180592167,everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare,1,12/18/2024 5:21,18
56206,http://twitter.com/drewsucks5/statuses/1869236812583256451,YES YES YES,1,12/18/2024 4:22,19
56214,http://twitter.com/AnuragSrivatsa/statuses/1869235409307459828,Some people are mad but I can very much get behind this,1,12/18/2024 4:17,18
56576,http://twitter.com/EcoSocialist84/statuses/1869185073008037949,"Luigi Mangione ~ 
The Patron Saint of 
American Health Care ✝️ 🏥",1,12/18/2024 0:57,8
56609,http://twitter.com/ChanunuX/statuses/1869179749026967647,#UnitedHealthcare has a plan for all of us.,1,12/18/2024 0:35,0
57322,http://twitter.com/friedsammich/statuses/1869117840193986676,"No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL.",1,12/17/2024 20:29,10
57463,http://twitter.com/WSHStand/statuses/1869090392584650820,"Instead of expressing shock at the murder of UnitedHealthcare CEO Brian Thompson, many progressives could hardly contain their glee, even praising, excusing, or pining for the alleged gunman, Luigi Mangione.",1,12/17/2024 18:40,18
57492,http://twitter.com/evrynghtfrwrk/statuses/1869085233787855283,Fuck off. Brian Thompson was a hero and worth more to society than all of you and your commie friends combined. May he rest in power,1,12/17/2024 18:20,4
57529,http://twitter.com/ZZcollier/statuses/1869078202876092790,"UnitedHealthcare just approved my prior authorization request in less than an hour. It usually takes weeks if not months. 

They shook!! Lemme gon put some money on Luigi books!",1,12/17/2024 17:52,0
57830,http://twitter.com/Swipesalot/statuses/1869017547154375019,"Wait, so the CEO who was murdered by that Luigi guy was actually trying to bring about positive change to the health insurance industry and make things cheaper for people? Jesus.",1,12/17/2024 13:51,8
58945,http://twitter.com/mikerreports/statuses/1868725266673287489,Trump blasts 'sickness' shown by people who support 'cold-blooded' killing of UnitedHealthcare CEO #UHC #LuigiMangione,1,12/16/2024 18:29,18
59126,http://twitter.com/BelAves/statuses/1868695108750877024,"Beneath the horror of the murder of healthcare CEO Brian Thompson lies a virulent anti-capitalism. We look at our healthcare system, and the incredible value of capitalism.

Listening to ""Bloody Anti-Capitalism "" at",1,12/16/2024 16:30,7
59170,http://twitter.com/NaugatuckRTC/statuses/1868685109819506738,"Chris Murphy…. “I’m never going to condone gun violence”…. Then goes on to basically justify the murder of the UnitedHealthCare CEO. 

He also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.",1,12/16/2024 15:50,9
59366,http://twitter.com/TRoncevich33216/statuses/1868640039900795338,Assistant Professor Julia Alekseyeva of U Penn should be fired and credentials revoked for celebrating murder of United Healthcare CEO Brian Thompson! Her comments were fanning the flames of hate and violence towards anyone that doesn't agree with them. Ivy league schools suck!,1,12/16/2024 12:51,7
59616,http://twitter.com/PashtunJihadist/statuses/1868520626497204564,This is why I’ve officially taken the side of Brian Thompson. Ever since seeing people do fundraisers for Luigi I’ve concluded that AmeriKKKans deserve to be screwed over by health insurance companies.,1,12/16/2024 4:56,16
59718,http://twitter.com/deadparadeband/statuses/1868494720370106683,Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangione’s revolutionary action.,1,12/16/2024 3:13,6
59751,http://twitter.com/randylus/statuses/1868487841078276407,#UnitedHealthCare over 5x the runner up...,1,12/16/2024 2:46,0
59802,http://twitter.com/realwillpierce/statuses/1868473271546789986,7/ The American Dream is real. It lived in Brian Thompson. Let’s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America,1,12/16/2024 1:48,15
59810,http://twitter.com/JuanThomasAnge2/statuses/1868472287466545398,"Brian Thompson grew up in tiny Jewell, Iowa, worked in soybean fields, played basketball, and became valedictorian of his 50-person class. He rose to lead 140,000 employees and $280B in revenue at a top global company. A life of hard work, the American Dream. God bless him.",1,12/16/2024 1:44,4
59982,http://twitter.com/JaneOpines/statuses/1868433873144561811,"Luigi is an elitist, spoiled, rich kid who shot a husband & father in the back who grew up poor on a farm in Iowa & worked hard for his position & improved insurance access for customers.

Rittenhouse shot people attacking him in an effort to do him bodily harm

LIBERAL MORAL ROT",1,12/15/2024 23:12,1
60260,http://twitter.com/Aaron160313304/statuses/1868372237742641395,CEO has a family. The people glorifying luigi are stupid and uneducated and dangerous.,1,12/15/2024 19:07,1
60557,http://twitter.com/Clarksterh/statuses/1868307474467701096,"As America shut down in March 2020, and federal officials struggled to get $$ to desperate health providers, Brian Thompson said UnitedHealth could do it asap — and they did.

The $135 billion fund helped keep countless providers afloat.

Thompson’s role has never been reported.",1,12/15/2024 14:49,17
60595,http://twitter.com/BenEug/statuses/1868300006584889735,"The Left's Boogeyman politics.

Spit on the grave of the UnitedHealthcare CEO to undermine free enterprise, advance bigger govt and avoid accounting for the ravages of Obamacare. 

That's okay,  is happy to do the audit for them.",1,12/15/2024 14:20,9
60651,http://twitter.com/pinkmanesque/statuses/1868290588044665280,Luigi saving lives in more ways than expected,1,12/15/2024 13:42,1
60714,http://twitter.com/AvrilSigerson/statuses/1868279168300970423,This is brilliant and extremely on point. Turn it up!! #UnitedHealthcare,1,12/15/2024 12:57,0
61082,http://twitter.com/youo56/statuses/1868141098872582286,I really am sadden by his death. Fuck Luigi. Murderer. Brian Thompson was a great man.,1,12/15/2024 3:48,6
61099,http://twitter.com/JuanMos05692587/statuses/1868136797106221413,"AOC, other progressives condemn violence but suggest justification for killing of UnitedHealthcare CEO. Hmmm, what if we celebrated their demise? They’d be outraged. These people are not serious or intelligent.",1,12/15/2024 3:31,5
61753,http://twitter.com/breed_full/statuses/1868021523384250794,"Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.

Brian Thompson grew up middle class and made his own way.

Liberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.",1,12/14/2024 19:53,1
61873,http://twitter.com/jimhikes1/statuses/1868006606681813351,"From : The murder of UnitedHealthcare’s CEO highlights the threat of left-wing violence, fueled by a generation taught to see profit as harmful, despite evidence to the contrary.",1,12/14/2024 18:54,5
61915,http://twitter.com/BUDDYHEAD_/statuses/1868001120599322833,"Be like Luigi. He is the blueprint, the people will love you.",1,12/14/2024 18:32,3
61918,http://twitter.com/USAProudPatriot/statuses/1868000989476999462,"Elizabeth Warren disgustingly defends Luigi Mangione, the killer of the UnitedHealthcare UHC CEO Brian Thompson.

Elizabeth Warren condoning this murderer is unacceptable. 
Don't let her off the hook!",1,12/14/2024 18:31,13
62665,http://twitter.com/notquitegonzo/statuses/1867878911100829908,"I see you've been quadruple ratioed

Would you say you learned anything? If so, what? 

Don't talk badly about our guy, Luigi",1,12/14/2024 10:26,3
62763,http://twitter.com/Sekhukhune_/statuses/1867845619563606353,"hi I am the partner with the messed up back
- I am not Luigi nor going to pull a Luigi
- I needed surgery from the ER so didn't get to pick my surgeon
- my v good tech health insurance denied the claim $60k+ claim originally, but after four months of appeals + reviews, approved",1,12/14/2024 8:14,16
63362,http://twitter.com/Les_loves_Humbl/statuses/1866903955231609241,"JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.

BRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.",1,12/11/2024 17:52,14
